1996 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
Fastener fabric tapes,58061024,Narrow woven pile fastener fabric tapes (other than goods of heading 5807) of man-made fibers,0.6643890142440796
1/ Valued not over 47.7¢/kg....... 1/ 30.5¢/kg (MX),99129544,MA apricots in subheading 2008.50.40>= 58.8 cents/kg<88.2 cents/kg,0.6106041669845581
"Vermiculite, perlite and chlorites, unexpanded",25301000,"Vermiculite, perlite and chlorites, unexpanded",0.8171041011810303
Described in additional U.S note 6 to this chapter and entered pursuant to its provisions,99990062,Imports of textile and apparel goods from Mexico described in additional US note 4(b) to section XI under terms of (d) in such note,0.5148074626922607
Pesticides made of halogenated derivatives of aromatic hydrocarbons,29039930,Pesticides derived from halogenated derivatives of aromatic hydrocarbons,0.8210988640785217
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
1/ Valued $3.20/kg or more,99040447,"Dried milk & cream, w/ or w/o sugar or sweetening matter in 0402.21.90 or 0403.90.65, entered in value safeguard period, $1.80-$1.999/kg",0.6001980900764465
1/ Valued $2.40/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.6022430062294006
"Odoriferous or flavoring compounds of aromatic esters of acetic acid, other than benzyl acetate",29153920,"Odoriferous or flavoring compounds of aromatic esters of acetic acid, other than benzyl acetate",0.8396651148796082
1/ Valued 90¢/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.6408178806304932
"Image projectors, other than cinematographic, except slide projectors and microfilm, microfiche or other microform readers",90085040,"Image projectors, except slide projectors and microfilm, microfiche or other microform readers",0.8161696195602417
"Unwrought titanium nesi, and titanium powders",81082000,"Titanium, unwrought; titanium powders",0.6495717763900757
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Petroleum bitumen,27132000,Petroleum bitumen,0.814376711845398
"Parts for machinery of heading 8433, nesi",84311000,Parts suitable for use solely or principally with the machinery of heading 8425,0.7840720415115356
"Men's or boys' suit-type jackets and blazers, not knitted or crocheted, of synthetic fibers, nesi",61033320,"Men's or boys' suit-type jackets and blazers, knitted or crocheted, of synthetic fibers, nesoi",0.8302994966506958
"Hollow bars, seamless, of iron or nonalloy steel, nesi, of circular cross section, cold-drawn or cold-rolled",73043130,"Iron (o/than cast) or nonalloy steel, seamless, cold-drawn or cold-rolled, hollow bars w/circular cross section",0.7008742094039917
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
Cups valued over $8 but not over $29 per dozen saucers valued over $5.25 but not over $18.75 per dozen soups oatmeals and cereals valued over $9.30 but not over $33 per dozen plates not over 22.9cm in,69120039,"Ceramic (o/than porcelain or china) household table and kitchenware, in sets in which aggregate val. of arts./US note 6(b) o/$38",0.610476016998291
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Apricots, other than pulp, otherwise prepared or preserved, nesi",20085040,"Apricots, other than pulp, otherwise prepared or preserved, nesoi",0.8074784278869629
"Vegetable seeds, nesi, of a kind used for sowing",12099180,"Vegetable seeds, nesoi, of a kind used for sowing",0.7958447337150574
1/ Other.......................... 1/ 64.5% (MX),99990064,Imports of textile and apparel goods from Mexico described in additional US note 5(b) to section XI,0.5373592376708984
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
"Ethoxyquin (1,2-Dihydro-6-ethoxy-2,2,4-trimethylquinoline)",29334910,"Ethoxyquin (1,2-Dihydro-6-ethoxy-2,2,4-trimethylquinoline)",0.7802222967147827
"Women's or girls' blouses and shirts, not knitted or crocheted, of manmade fibers, certified hand-loomed and folklore products",62064010,"Women's or girls' blouses and shirts, not knitted or crocheted, of manmade fibers, certified hand-loomed and folklore products",0.8537075519561768
"Fiberboard of a density exceeding 0.5 but not exceeding 0.8 g/cm3, not mechanically worked or surface covered",44119230,"Fiberboard, of a density exceeding 0.8 g/cm3, mechanically edged-worked, for construction uses",0.7097344398498535
Aniline salts,29214120,Aniline salts,0.8167541027069092
"Deciduous veneer strips and sheets, not over 6 mm thick",44083902,"Other tropical wood veneer sheets and sheets for plywood, and wood sawn/sliced/peeled n/o 6 mm thick",0.6968960762023926
1/ Valued not over 28.3¢/kg....... 1/ 23.9¢/kg (MX),99129544,MA apricots in subheading 2008.50.40>= 58.8 cents/kg<88.2 cents/kg,0.6337664723396301
"Tubes and pipes of refined copper, other than seamless",74111050,"Refined copper, tubes and pipes, other than seamless",0.8171452283859253
"Pepper of the genus Piper, crushed or ground",9041200,"Pepper of the genus Piper, crushed or ground",0.836956799030304
"Photographic dry plates, nesi, sensitized, unexposed, of any material other than paper, paperboard or textiles",37019930,"Photographic dry plates, nesoi, sensitized, unexposed, of any material other than paper, paperboard or textiles",0.7869987487792969
"Chemical elements doped for use in electronics, in the form of discs, wafers etc., chemical compounds doped for electronic use",38180000,"Chemical elements doped for use in electronics, in the form of discs, wafers etc., chemical compounds doped for electronic use",0.8985368013381958
"Women's or girls' blouses and shirts, not knitted or crocheted, of wool or fine animal hair, certified hand-loomed and folklore products",62064010,"Women's or girls' blouses and shirts, not knitted or crocheted, of manmade fibers, certified hand-loomed and folklore products",0.8824094533920288
Semifinished products of alloy steel other than of stainless steel,72105000,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with chromium oxides or with chromium and chromium oxides",0.6647709608078003
"Vegetables nesi, uncooked or cooked by steaming or boiling in water, frozen, not reduced in size",7108070,"Vegetables nesoi, uncooked or cooked by steaming or boiling in water, frozen, not reduced in size",0.8768571615219116
"Tar distilled from coal, lignite, or peat; other mineral tars, including reconstituted tar",27060000,"Tars (including reconstituted tars), distill. from coal, lignite or peat, and other mineral tars, whether dehydrated or partially distilled",0.7643482685089111
"Switch blades, crossing frogs, point rods and other crossing pieces of iron or steel, for jointing or fixing rails",73023000,"Iron or steel, switch blades, crossing frogs, point rods and other crossing pieces, for jointing or fixing rails",0.7922120690345764
Of vinyon,55039010,"Synthetic staple fibers, not carded, combed or otherwise processed for spinning, of vinyon",0.6700448989868164
Colloidal or semi-colloidal graphite,38012000,Colloidal or semi-colloidal graphite,0.750892162322998
"Fish sticks and similar products of any size or shape, if breaded, coated with batter or similarly prepared, not cooked nor in oil",16042040,"Fish sticks and similar products of any size or shape, if breaded, coated with batter or similarly prepared, not cooked nor in oil",0.8988603353500366
"Speed changers other than fixed, multiple and variable ratio speed changers",84834070,"Speed changers other than fixed, multiple and variable ratio speed changers",0.7426918745040894
Footwear with outer soles of leather and uppers of leather straps across the instep and around the big toe,64032000,Footwear w/outer soles leather and uppers consist. of leather straps across the instep and around the big toe,0.8377760052680969
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Essential oils of orris,33012920,Essential oils of orris,0.8681772351264954
Work holders for machine tools used in cutting gears,84662010,Work holders for machine tools used in cutting gears,0.8785558938980103
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
Basic black 7 and other specified basic dyes and preparations based thereon,32041310,Basic black 7 and other specified basic dyes and preparations based thereon,0.7852309942245483
"Uncoated bibulous paper, weighing 150 g/m2 or less, in rolls or sheets, nesi",48043160,"Uncoated, unbleached kraft paper nesoi, in rolls or sheets, weighing 150 g/m2 or less",0.7671023607254028
"Gloves, mittens and mitts, nesi, knitted or crocheted, of synthetic fibers, containing 23 % or more of wool or fine animal hair, without fourchettes",61169954,"Gloves, mittens & mitts (excl. those designed for sports etc.), knitted or crocheted, of artificial fibers, with fourchettes",0.7422829866409302
"Pineapple juice, not concentrated or not in concentration greater than 3.5 degrees, unfermented and not containing added spirit",20094140,"Pineapple juice, of a Brix value not exceeding 20, concentrated (in degree of concentration greater than 3.5), unfermented",0.7005444765090942
"Grapefruit, fresh or dried, if entered during the period November 1 through the following July 31, inclusive",8054080,"Grapefruit and pomelos, fresh or dried, if entered during the period November 1 through the following July 31, inclusive",0.773284912109375
"Herbicides, antisprouting products and plant-growth regulators, nesi, containing an inorganic substance, for retail sale",38089320,"Herbicides, antisprouting products and plant-growth regulators, nesoi, containing an inorganic substance, for retail sale",0.8333775401115417
