1990 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Cut flowers and flower buds suitable for bouquets or ornamental purposes, fresh cut, nesi",6039000,"Cut flowers and flower buds, suitable for bouquets or ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared",0.7044861316680908
Floor coverings of agglomerated cork,45041030,Floor coverings of agglomerated cork,0.771464467048645
Black and white or other monochrome television receivers,85287300,Black and white or other monochrome television reception apparatus,0.6819429397583008
Safety pins of iron or steel,73194020,"Iron or steel, safety pins",0.8187748193740845
Wrought articles of titanium,73182900,"Iron or steel, nonthreaded articles similar to rivets, cotters, cotter pins, washers and spring washers",0.5700675249099731
"Refractory magnesite bricks, not siliceous, containing by weight, more than 50% of the elements magnesium, calcium or chromium",69021010,"Refractory bricks of magnesite, containing by weight o/50% MgO",0.8040153384208679
"Hats and other headgear, plaited or assembled of strips of vegetable fibers, of unspun fibrous vegetable materials, or paper yarn, not sewed",65050070,"Hats and headgear, of man-made fibers, made up from felt or of textile material, not knitted or crocheted, wholly or in part braid",0.8504875898361206
"Hop cones, fresh or dried, ground, powdered or in the form of pellets; lupulin",12102000,"Hop cones, fresh or dried, ground, powdered or in the form of pellets; lupulin",0.8407718539237976
Fishing baskets or creels made from vegetable materials,46021905,Fishing baskets or creels made from vegetable materials,0.8224348425865173
"Aluminum screws, bolts, nuts, screw hooks, washers and similar articles having shanks, threads, or holes over 6 mm in diameter",76161070,"Aluminum, screws, bolts, nuts, screw hooks, washers and similar articles w/shanks, threads, or holes o/6 mm in diameter",0.7311400771141052
"Compression-ignition internal-combustion piston engines, for machinery or equipment, nesi",84089010,"Compression-ignition internal-combustion piston engines, to be installed in agricultural or horticultural machinery or equipment, nesoi",0.8135528564453125
Aircraft launching gear and parts thereof; deck-arrestors or similar gear and parts thereof,88051000,Aircraft launching gear and parts thereof; deck-arrestors or similar gear and parts thereof,0.7845035791397095
"Corks and stoppers wholly of natural cork,tapered & of a thickness (or length) greater than the maximum diam.,over 19 mm maximum diam.",45031060,"Corks and stoppers of natural cork, of a thickness (or length) not greater than the maximum diameter",0.8409708738327026
"Seats, with a metal frame, not upholstered (other than those of heading 9402)",94017900,"Seats nesoi, w/metal frame (o/than of heading 9402), not upholstered",0.7553881406784058
"Shawls, scarves, mufflers, mantillas, veils and the like, knitted or crocheted, of man-made fibers",61171020,"Shawls, scarves, mufflers, mantillas, veils and the like, knitted or crocheted, of man-made fibers",0.8168107867240906
"Used or new rags, scrap and worn out articles of twine, cordage, rope or cables, of textile materials nesi, not sorted",63101020,"Used or new rags, scrap and worn out articles of twine, cordage, rope or cables, of textile materials nesoi, sorted",0.7475752830505371
"Skins and other parts of birds with feathers or down, only cleaned, disinfected or treated for preservation; powder and waste of feathers",5059060,Skins and parts of birds with their feathers or down (except meal and waste) nesoi,0.6670831441879272
"Printed 3- or 4-thread twill of cotton, incl. cross twill, under 85% cotton by weight, mixed mainly with man-made fibers, n/o 200 g/m2",52115200,"Printed 3- or 4-thread twill fabrics of cotton, incl cross twill, < 85% cotton by wt, mixed mainly/solely with man-made fibers, over 200g/m2",0.8111028075218201
"Crabmeat, prepared or preserved, other than in airtight containers",16051040,"Crabmeat, prepared or preserved, other than in airtight containers",0.8593832850456238
"Brewery machinery, nesi",84384000,"Brewery machinery, nesoi",0.7233394384384155
Chromium waste and scrap,81122200,Chromium waste and scrap,0.7934017181396484
"Nonelectrical instruments and apparatus using optical radiations (ultraviolet, visible, infrared), nesi",90275040,"Electrical instruments and apparatus using optical radiations (ultraviolet, visible, infrared), nesoi",0.7768663763999939
Parts and accessories of electrical instruments and apparatus of heading 9027,90279059,"Other parts and accessories of other electrical instruments and apparatus of heading 9027, nesoi",0.7498450875282288
Handmade paper and paperboard,48021000,Handmade paper and paperboard,0.8009060025215149
"Men's or boys' trousers, breeches and shorts, knitted or crocheted, of cotton",61034210,"Men's or boys' trousers, breeches and shorts, knitted or crocheted, of cotton",0.907193660736084
"Radiobroadcast receivers combined with sound recording or reproducing apparatus, nesi",85279160,"Radiobroadcast receivers combined with sound recording or reproducing apparatus, nesoi",0.8032419681549072
"Lampholders for a voltage not exceeding 1,000 V",85366100,"Lampholders for a voltage not exceeding 1,000 V",0.7112083435058594
Natural camphor,29142930,Natural camphor,0.7557756304740906
"Footwear nesi, with outer soles and uppers of rubber or plastics, valued over $3 but not over $6.50/pair",64029170,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, covering ankle, nesoi, valued over $3 but n/o $6.50/pair",0.8290631771087646
"Crowbars, track tools and wedges, and parts thereof, of base metal",82055930,"Crowbars, track tools and wedges, and base metal parts thereof",0.81964111328125
Lithium oxide and hydroxide,28252000,Lithium oxide and hydroxide,0.7625849843025208
Crude mica and mica rifted into sheets or splittings,25251000,"Mica, crude or rifted into sheets or splittings",0.6873302459716797
"Carpets and other textile floor coverings, tufted, whether or not made up, of other textile materials nesi",57039000,"Carpets and other textile floor coverings, tufted, whether or not made up, of other textile materials nesoi",0.7788530588150024
"Herrings, in brine or salted but not dried or smoked, other than in immediate containers weighing with their contents 6.8 kg or less each",3056140,"Herrings, in brine or salted but not dried or smoked, other than in immediate containers weighing with their contents 6.8 kg or less each",0.8006554841995239
"Prepared or preserved pork, not containing cereals or vegetables, nesi",16024940,"Prepared or preserved pork, not containing cereals or vegetables, nesoi",0.7576562762260437
"Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms",39033000,"Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms",0.8451772332191467
"Wooden (except bent-wood) furniture other than seats, of a kind not used in offices, kitchens or bedrooms",94035090,"Furniture (o/than seats) of wood (o/than bentwood), of a kind used in the bedroom & not designed for motor vehicle use",0.6683174967765808
"Hydroquinone (Quinol) and its salts, other than photographic grade",29072250,"Hydroquinone (Quinol) and its salts, other than photographic grade",0.8717933893203735
"Wall hangings, not knitted or crocheted, of wool or fine animal hair, certified hand-loomed and folklore products",63049910,"Wall hangings, not knitted or crocheted, of wool or fine animal hair, the foregoing certified hand-loomed and folklore products",0.8627684712409973
"Mixtures containing polymers of 1,2-dihydro-2,2,4-trimethylquinoline average under 5 monomer units",38123100,"Mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline (TMQ)",0.6816724538803101
"Woven fabrics of artificial staple fibers,under 85% such fibers,containing 36% or more of wool or fine animal hair,of different colored yarn",55163305,"Woven fabrics of artificial staple fibers, < 85% such fibers, containing 36% or more of wool or fine animal hair, of different colored yarns",0.8700799942016602
"Men's or boys' shirts, not knitted or crocheted, of textile materials, nesi",62059040,"Men's or boys' shirts, not knitted or crocheted, of textile materials, nesoi",0.8267663717269897
"Aromatic imines and their derivatives; salts thereof, nesi",29252960,Aromatic imines and their derivatives; salts thereof (excluding drugs); nesoi,0.7978894114494324
"Electromechanical appliances with self-contained electric motor, nesi",84798965,"Electromechanical appliances with self-contained electric motor, nesoi",0.8316831588745117
Mixed xylene isomers,29024400,Mixed xylene isomers,0.8106533288955688
Guaiacol and its derivatives,29095020,Guaiacol and its derivatives,0.7184040546417236
"Glass mirrors, unframed, over 929 cm2 in reflecting area",70099150,"Glass mirrors (o/than rearview mirrors), unframed, over 929 cm2 in reflecting area",0.797175407409668
Glass wool insulation products,70198010,Insulation products of glass wool,0.8303964734077454
Essential oils of lavender or of lavandin,33012920,Essential oils of orris,0.577863335609436
"Bumpers and parts thereof, for the motor vehicles of headings 8701 to 8705",87081060,"Pts. & access. of mtr. vehicles of headings 8701 to 8705, parts of bumpers",0.6884433031082153
Antiknock preparations based on tetraethyl lead or on a mixture of tetraethyl lead and tetramethyl lead,38111110,Antiknock preparations based on tetraethyl lead or on a mixture of tetraethyl lead and tetramethyl lead,0.813737154006958
"Cigars, cheroots and cigarillos and cigarettes of tobacco substitutes",24029000,"Cigars, cheroots and cigarillos and cigarettes of tobacco substitutes",0.8183077573776245
Haymaking machinery other than mowers,84333000,Haymaking machinery other than mowers,0.8031781315803528
"Flat-rolled products of alloy steel nesi, of a width of 300 mm but less than 600 m, cold-rolled",72209000,"Stainless steel, width less th/600mm, flat-rolled products further worked than cold-rolled",0.8149914741516113
"Knitted or crocheted looped pile fabrics of textile materials, other than of cotton or man-made fibers",60012900,"Knitted or crocheted looped pile fabrics of textile materials, other than of cotton or man-made fibers",0.7838453650474548
"Knives and cutting blades for machines or for mechanical appliances nesi, and parts thereof, of base metal",82083000,"Knives and cutting blades for kitchen appliances or for machines used by the food industry, and base metal parts thereof",0.8687774538993835
"Aromatic or modified aromatic herbicides of heterocyclic compounds with nitrogen hetero-atom(s) only, cont. a pyrimidine or piperazine ring",29335910,"Aromatic or modified aromatic herbicides of heterocyclic compounds with nitrogen hetero-atom(s) only, cont. a pyrimidine or piperazine ring",0.8726720809936523
