1963 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Compound optical microscopes; electron, proton,and similar microscopes and diffraction apparatus; all the foregoing whether ornotprovided with means for photographing or projecting the image; frames and mountings for the foregoing articles, and parts of such frames and mountings: Compound optical microscopes: Other",90118000,"Compound optical microscopes other than stereoscopic or those for microphotography, microcinematography or microprojection",0.7776525020599365
Maple sugar,17022022,"Maple syrup, blended, described in add. US note 4 to Ch.17: subject to gen. note 15 of the HTS",0.6389203071594238
"Men's and boys' neckties, of textile materials: Not ornamented: Of silk: Knit",61059010,"Men's or boys' shirts, knitted or crocheted, of wool or fine animal hair",0.6103512048721313
"Oils, distilled or essential, etc. (con.): Orris",33012920,Essential oils of orris,0.8412070274353027
"Wearing apparel not specially provided for, of leather: Of reptile leather",42031020,"Articles of apparel, of reptile leather",0.7748515605926514
Gloves of horsehide or cowhide (except calfskin) leather,42032908,"Gloves, wholly of horsehide or cowhide (except calfskin) leather, not specially designed for use in sports, nesoi",0.788840651512146
"Wire, of copper: Nickel silver: Not metal coated or plated",74082950,"Copper alloys (o/than brass, cupro-nickel or nickel-silver), wire, not coated or plated with metal",0.769504725933075
"Biscuits, cake, cakes, wafers, and similar baked products, and puddings, all the foregoing by whatever name known, and whether or not containing chocolate, fruit, nuts or confectionery",19059010,"Bread, pastry, cake, biscuit and similar baked products nesoi, and puddings whether or not containing chocolate, fruit, nuts or confectionery",0.7915875315666199
Ice cream,21050040,"Edible ice except ice cream, dairy products described in add'l U.S. note 1 to chap. 4, nesoi",0.6913784742355347
"Forks, spoons, and ladles, all the foregoing which are kitchen or table ware, with or without their handles: Spoons and ladles: With sterling silver handles",71141130,Spoons and ladles with handles of sterling silver,0.8037216663360596
"Calcium compounds: Lime, chlorinated, containing not more than 40% of available chlorine (bleaching powder)",25222000,Slaked lime (other than calcium oxide and hydroxide of heading 2825),0.6730721592903137
"Alcohols, polyhydric (including glycols, polyglycols, diols, and polyols), and esters, ethers, and ether-esters and substituted derivatives of any of the foregoing: Other: Other",29221960,"Aromatic amino-alcohols, their ethers and esters, other than those containing more than one oxy func described in add. US note 3 to sect VI",0.6216942071914673
"Containers (except ampoules) chiefly used for the packing, transporting, or marketing of merchandise, and containers chiefly used for home canning and preserving, all the foregoing, of glass, with or without their closures and whether or not coated with plastics materials: Other: Holding over 1 pint",98130045,"Containers for compressed gases, & containers, etc. for use for covering or holding merchandise during transportation and suitable for reuse",0.6604342460632324
"Figs, fresh or prepared or preserved: Fresh or in brine",8042080,"Figs, fresh or dried, other than whole (including fig paste)",0.7089405059814453
"Gear boxes and other speed changers with fixed, multiple, or variable ratios; pulleys, pillow blocks, and shaft couplings; torque converters; chain sprockets; clutches; and universal joints; all the foregoing and parts thereof (except parts of motor vehicles, aircraft, and bicycles): Torque converters, and parts thereof",84839050,"Parts of gearing, gear boxes and other speed changers",0.6070913076400757
"Pigments (except pigments, in dry form, described in the foregoing provisions of this subpart): Other pigments: Ultramarine blue and blues containing ultramarine",32064100,Ultramarine and preparations based thereon,0.5080733299255371
"Chicory roots (provided for in part 11A, schedule 1): Ground or otherwise prepared (item 160.35)",12129400,Chicory roots,0.7735346555709839
"Whenever, in any 12-month period beginning July 1 in any year (January 1 in any year for item 950.06), the respective aggregate quantity specified below for one of the numbered classes of articles has been entered, no article in such class may be entered during the remainder of such period: Dried milk and cream provided for in part 4A of schedule 1: Described in item 115.50",99150420,CR goods in subheadings 0402.10.50 and other like dairy products subject to U.S. note 7(a) limit,0.6280868649482727
"Rags: Other: Wiping, of cotton",63071020,"Floor cloths, dishcloths and similar cleaning cloths of textile materials (except dustcloths, mops cloths and polishing cloths of cotton)",0.6096736192703247
Parts of textile machinery: Wire healds and heddles,84454000,Textile winding (including weft-winding) or reeling machines,0.6215473413467407
Bars of steel: Deformed concrete reinforcing bars: Other than alloy steel: Valued not over 5 cents per pound,72131000,"Iron/nonalloy, concrete reinforcing bars and rods in irregularly wound coils, hot-rolled",0.6069625616073608
"Mufflers, scarves, shawls, and veils, all the foregoing of textile materials:Other articles, not ornamented: Of wool: Not knit: Valued not over $5 per pound",62141020,"Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, containing less than 70% silk or silk waste",0.7531795501708984
Salts of organic acids: Manganese salts: Other,28209000,"Manganese oxides, other than manganese dioxide",0.5448360443115234
Acids: Citric,29181400,Citric acid,0.7584779262542725
"Tufted fabrics, in which the pile or tuft was inserted or knotted into a pre-existing base, with the pile or tuft covering the entire surface, whether the pile or tuft is wholly or partly cut or is not cut: Of man-made fibers",58023000,"Tufted textile fabrics, other than products of heading 5703",0.6301374435424805
"Vegetables (whether or not reduced in size), packed in salt, in brine, pickled, or otherwise prepared or preserved (except vegetables in subpart B of this part): Black-eye cowpeas",20055120,"Black-eye cowpeas, shelled, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",0.7694674730300903
Arsenic compounds: Other,26206010,"Ash/residues contain arsenic, mercury, thallium or their mixtures, kind used only for extraction of arsenic or manufacture of its compounds",0.6376953125
"Rods, angles, shapes, and sections, all the foregoing wrought, of nickel; nickel wire: Rods and wire: Cold worked",75052110,"Nickel (o/than alloy), wire, cold formed",0.7462674975395203
Typewriters not incorporating a calculating mechanism: Other,84729050,Typewriters other than printers of heading 8443; word processing machines,0.5233315825462341
"Fishing rods, and parts thereof",95071000,Fishing rods and parts & accessories thereof,0.802327573299408
"Shellfish, fresh, chilled, frozen, prepared, or preserved (including pastes and sauces): Crabs: Crabmeat: Prepared or preserved (including pastes and sauces): Prepared or preserved: Other",16051040,"Crabmeat, prepared or preserved, other than in airtight containers",0.8276076316833496
"Wrought rods, of copper: Nickel silver",74072950,"Copper alloys (o/than brass, cupro-nickel or nickel silver), bars and rods",0.6898813843727112
Confectionery coatings and other products (except confectionery) containing by weight not less than 6.8 percent non-fat solids of the cocoa bean nib and not less than 15 percent of vegetable fats other than cocoa butter,18062060,"Confectioners' coatings & other products, not less than 6.8% non-fat solids of the cocoa bean nib and not less than 15% vegetable fats",0.8611325621604919
"Citrus fruits, fresh or prepared, etc. (con.): Oranges: Other:  If product of Cuba",20083037,"Citrus fruit pulp other than orange, otherwise prepared or preserved, nesoi",0.7036718130111694
"Glass (whether or not containing wire netting), etc. (con.): Other, including blown or drawn glass, but excluding pressed or molded glass: Colored or special glass: Weighing over 28 oz. per sq. ft.: Over 2-2/3 but not over 7 sq.ft. in area",70060020,"Drawn or blown glass, not containing wire netting & not surface ground or polished, but bent, edged or otherwise worked but not framed",0.5985779762268066
"Other furnishings, not ornamented (con.): Other",39249010,"Curtains and drapes, incl. panels and valances, napkins, table covers, mats, scarves, runners, doilies, and like furnishings, of plastics",0.5795913934707642
"Expanded, foamed, or sponge rubber or plastics, and articles not specially provided for wholly or almost wholly of such rubber or plastics: Flexible: Other",63053200,"Flexible intermed. bulk containers of a kind used for packing goods, of man-made textile materials",0.6000877022743225
"Primary cells and primary batteries, and parts thereof",85069000,Parts of primary cells and primary batteries,0.674085259437561
"Pineapples, fresh, etc. (con.): Fresh: In packages other than crates",8043040,"Pineapples, fresh or dried, not reduced in size, in crates or other packages",0.6962185502052307
